id,major,minor,model,name,image,image_original,price,blurb,price_fmt,description,catalog_pdfs
191581281,その他販売製品,養生・保安材,PLB-01,プラベニヤ2.5×900×1800mm ・ナチュラル(軽量) 　{1セット(20枚)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592638/products/191581281.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581281.jpg,10200,壁、床、ガラス、エレベーターなどの養生に最適です。,"10,200","壁、床、ガラス、エレベーターなどの養生に最適です。
折り曲げなどの加工が簡単で、養生箇所の形状によくなじみます。
カッターで簡単にカットでき、軽くて持ち運びが簡単です。
ベニヤのようにささくれだったり、腐ったりしません。
使用後の焼却時に有毒ガスが発生しません。
材質　ポリプロピレンカタログは製品詳細はこちらからダンロードできます。",[]
191581282,その他販売製品,養生・保安材,PLB-02,プラベニヤ2.5×910×1820mm・ナチュラル　{1セット(20枚)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592639/products/191581282.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581282.jpg,11505,壁、床、ガラス、エレベーターなどの養生に最適です。,"11,505","壁、床、ガラス、エレベーターなどの養生に最適です。
折り曲げなどの加工が簡単で、養生箇所の形状によくなじみます。
カッターで簡単にカットでき、軽くて持ち運びが簡単です。
ベニヤのようにささくれだったり、腐ったりしません。
使用後の焼却時に有毒ガスが発生しません。
材質　ポリプロピレンカタログは製品詳細はこちらからダンロードできます。",[]
191581283,その他販売製品,養生・保安材,PLB-03,プラベニヤ2.5×910×1820mm・青　{1セット(20枚)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592640/products/191581283.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581283.jpg,11505,壁、床、ガラス、エレベーターなどの養生に最適です。,"11,505","壁、床、ガラス、エレベーターなどの養生に最適です。
折り曲げなどの加工が簡単で、養生箇所の形状によくなじみます。
カッターで簡単にカットでき、軽くて持ち運びが簡単です。
ベニヤのようにささくれだったり、腐ったりしません。
使用後の焼却時に有毒ガスが発生しません。
材質　ポリプロピレンカタログは製品詳細はこちらからダンロードできます。",[]
191581284,その他販売製品,養生・保安材,PLB-04,プラベニヤ3×910×1820mm・ナチュラル　{1セット(20枚)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592641/products/191581284.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581284.jpg,8850,壁、床、ガラス、エレベーターなどの養生に最適です。,"8,850","壁、床、ガラス、エレベーターなどの養生に最適です。
折り曲げなどの加工が簡単で、養生箇所の形状によくなじみます。
カッターで簡単にカットでき、軽くて持ち運びが簡単です。
ベニヤのようにささくれだったり、腐ったりしません。
使用後の焼却時に有毒ガスが発生しません。
材質　ポリプロピレンカタログは製品詳細はこちらからダンロードできます。",[]
191581285,その他販売製品,養生・保安材,PLB-05,プラベニヤ4×910×1820mm・白　{1セット(20枚)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592642/products/191581285.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581285.jpg,19100,壁、床、ガラス、エレベーターなどの養生に最適です。,"19,100","壁、床、ガラス、エレベーターなどの養生に最適です。
折り曲げなどの加工が簡単で、養生箇所の形状によくなじみます。
カッターで簡単にカットでき、軽くて持ち運びが簡単です。
ベニヤのようにささくれだったり、腐ったりしません。
使用後の焼却時に有毒ガスが発生しません。
材質　ポリプロピレンカタログは製品詳細はこちらからダンロードできます。",[]
191581286,その他販売製品,養生・保安材,PLB-06,プラベニヤ5×910×1820mm・白　{1セット(10枚)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592643/products/191581286.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581286.jpg,25350,壁、床、ガラス、エレベーターなどの養生に最適です。,"25,350","壁、床、ガラス、エレベーターなどの養生に最適です。
折り曲げなどの加工が簡単で、養生箇所の形状によくなじみます。
カッターで簡単にカットでき、軽くて持ち運びが簡単です。
ベニヤのようにささくれだったり、腐ったりしません。
使用後の焼却時に有毒ガスが発生しません。
材質　ポリプロピレンカタログは製品詳細はこちらからダンロードできます。",[]
191581287,その他販売製品,フェンス,FENT-01,フェンスネット1×0.5m・6.5kg・オレンジ(4巻) {1セット(4巻)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592644/products/191581287.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581287.jpg,16200,定番のフェンスネットです。,"16,200","定番のフェンスネットです。　　材質：ポリエチレン
二重仕様のネットで快適な防塵・防風を実現します。
イベント・工事現場などの仕切りやスペースの仮囲いなど、様々な用途に使用できます。
単管パイプを通すだけで、簡単にフェンスを立てることができます。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/fencenet_catalog.pdf""}]"
191581288,その他販売製品,フェンス,FENT-02,フェンスネット1×0.5m・6.5kg・グリーン(4巻) {1セット(4巻)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592645/products/191581288.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581288.jpg,21900,定番のフェンスネットです。,"21,900","定番のフェンスネットです。　　材質：ポリエチレン
二重仕様のネットで快適な防塵・防風を実現します。
イベント・工事現場などの仕切りやスペースの仮囲いなど、様々な用途に使用できます。
単管パイプを通すだけで、簡単にフェンスを立てることができます。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/fencenet_catalog.pdf""}]"
191581289,その他販売製品,フェンス,FENT-03,フェンスネット1×0.5m・6.5kg・オレンジ(1巻),https://res.cloudinary.com/jfnzoigm/image/upload/v1788592646/products/191581289.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581289.jpg,4600,定番のフェンスネットです。,"4,600","定番のフェンスネットです。　　材質：ポリエチレン
二重仕様のネットで快適な防塵・防風を実現します。
イベント・工事現場などの仕切りやスペースの仮囲いなど、様々な用途に使用できます。
単管パイプを通すだけで、簡単にフェンスを立てることができます。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/fencenet_catalog.pdf""}]"
191581290,その他販売製品,フェンス,FENT-04,フェンスネット1×0.5m・6.5kg・グリーン(1巻),https://res.cloudinary.com/jfnzoigm/image/upload/v1788592648/products/191581290.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581290.jpg,6200,定番のフェンスネットです。,"6,200","定番のフェンスネットです。　　材質：ポリエチレン
二重仕様のネットで快適な防塵・防風を実現します。
イベント・工事現場などの仕切りやスペースの仮囲いなど、様々な用途に使用できます。
単管パイプを通すだけで、簡単にフェンスを立てることができます。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/fencenet_catalog.pdf""}]"
191581291,その他販売製品,フェンス,FENT-05,フェンスネット1.5×0.5m・6.5kg・オレンジ(2巻) {1セット(2巻)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592649/products/191581291.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581291.jpg,21100,定番のフェンスネットです。,"21,100","定番のフェンスネットです。　　材質：ポリエチレン
二重仕様のネットで快適な防塵・防風を実現します。
イベント・工事現場などの仕切りやスペースの仮囲いなど、様々な用途に使用できます。
単管パイプを通すだけで、簡単にフェンスを立てることができます。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/fencenet_catalog.pdf""}]"
191581292,その他販売製品,フェンス,FENT-06,フェンスネット1.5×0.5m・6.5kg・オレンジ(1巻),https://res.cloudinary.com/jfnzoigm/image/upload/v1788592650/products/191581292.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581292.jpg,11250,定番のフェンスネットです。,"11,250","定番のフェンスネットです。　　材質：ポリエチレン
二重仕様のネットで快適な防塵・防風を実現します。
イベント・工事現場などの仕切りやスペースの仮囲いなど、様々な用途に使用できます。
単管パイプを通すだけで、簡単にフェンスを立てることができます。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/fencenet_catalog.pdf""}]"
191581293,その他販売製品,フェンス,SFF-01,セーフティフェンス1×0.5m・6.5kg・オレンジ(5巻) {1セット(5巻)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592651/products/191581293.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581293.jpg,19500,高いコストパフォーマンスと、軽量で作業効率アップ。,"19,500","高いコストパフォーマンスと、軽量で作業効率アップ。
危険区域や侵入禁止箇所の表示に最適です。
スポーツ施設や工事現場など、幅広い用途に使用できます。
材質：ポリプロピレン製","[{""label"": ""メッシュ幅…100mm×40mmカタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/safetyfence_catalog.pdf""}]"
191581294,その他販売製品,フェンス,SFF-02,セーフティフェンス1×0.5m・6.5kg・オレンジ(1巻),https://res.cloudinary.com/jfnzoigm/image/upload/v1788592652/products/191581294.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581294.jpg,4610,高いコストパフォーマンスと、軽量で作業効率アップ。,"4,610","高いコストパフォーマンスと、軽量で作業効率アップ。
危険区域や侵入禁止箇所の表示に最適です。
スポーツ施設や工事現場など、幅広い用途に使用できます。
材質：ポリプロピレン製","[{""label"": ""メッシュ幅…100mm×40mmカタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/safetyfence_catalog.pdf""}]"
191581295,その他販売製品,フェンス,SFF-03,セーフティフェンス1.5×0.5m・6.5kg・オレンジ(2巻) {1セット(2巻)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592653/products/191581295.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581295.jpg,18150,高いコストパフォーマンスと、軽量で作業効率アップ。,"18,150","高いコストパフォーマンスと、軽量で作業効率アップ。
危険区域や侵入禁止箇所の表示に最適です。
スポーツ施設や工事現場など、幅広い用途に使用できます。
材質：ポリプロピレン製","[{""label"": ""メッシュ幅…100mm×40mmカタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/safetyfence_catalog.pdf""}]"
191581296,その他販売製品,フェンス,SFF-04,セーフティフェンス1.5×0.5m・6.5kg・オレンジ(1巻),https://res.cloudinary.com/jfnzoigm/image/upload/v1788592654/products/191581296.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581296.jpg,9800,高いコストパフォーマンスと、軽量で作業効率アップ。,"9,800","高いコストパフォーマンスと、軽量で作業効率アップ。
危険区域や侵入禁止箇所の表示に最適です。
スポーツ施設や工事現場など、幅広い用途に使用できます。
材質：ポリプロピレン製","[{""label"": ""メッシュ幅…100mm×40mmカタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/safetyfence_catalog.pdf""}]"
191581297,その他販売製品,パレット類,MSP-1210,メッシュパレット　Lサイズ1200×1000×H900mm・70kg　電気メッキ,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592655/products/191581297.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581297.jpg,30240,メッシュ構造の為、軽量ながら高強度。,"30,240","メッシュ構造の為、軽量ながら高強度。組立、折りたたみが簡単です。折りたたみ時には、保管スペースが小さく出来ます。
段積みが出来、空間が活用できます。使用材料の軽減により、環境問題にも貢献します。※吊り上げ使用は出来ません。","[{""label"": ""網目ピッチ：50×50ｍｍカタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/meshpallet_catalog.pdf""}]"
191581298,その他販売製品,パレット類,MSP-1008,メッシュパレット　Sサイズ1000×800×H850mm・50kg　電気メッキ,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592656/products/191581298.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581298.jpg,22600,メッシュ構造の為、軽量ながら高強度。,"22,600","メッシュ構造の為、軽量ながら高強度。組立、折りたたみが簡単です。折りたたみ時には、保管スペースが小さく出来ます。
段積みが出来、空間が活用できます。使用材料の軽減により、環境問題にも貢献します。※吊り上げ使用は出来ません。","[{""label"": ""網目ピッチ：50×50ｍｍカタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/meshpallet_catalog.pdf""}]"
191581299,その他販売製品,パレット類,SHP-1,吊りパレット/キャスター無1015×1172×H890mm・98kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592657/products/191581299.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581299.jpg,36720,吊りパレットは安全に吊る為の「吊り輪」を付けた事により、ユニックやクレーンでの荷降ろし作業が安全に出来ます。,"36,720","吊りパレットは安全に吊る為の「吊り輪」を付けた事により、ユニックやクレーンでの荷降ろし作業が安全に出来ます。
もちろんフォークリフトでの運搬も可能ですので、資材等の｢倉庫からの積み出し→現場での使用→現場からの返却・保管」といった作業の流れがスムーズになります。
鉛直荷重を柱で受けますので、段積み時でもゲート開放(半開まで)が可能になりました。
積み替え等の作業が不要になり、作業効率が向上します。
※キャスター付きの場合は、最大積載荷重はキャスター自体の荷重に依拠します。
※SHP-1Rはゴムキャスター、SHP-1Uはウレタンキャスターです。
積載重量　20","[{""label"": ""00Kg　　吊り重量　800Kgカタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/hangingpallet_catalog.pdf""}]"
191581300,その他販売製品,パレット類,SHP-1R/U,吊りパレット/キャスター付(Φ150)1015×1172×H971mm・103kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592658/products/191581300.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581300.jpg,2000,吊りパレットは安全に吊る為の「吊り輪」を付けた事により、ユニックやクレーンでの荷降ろし作業が安全に出来ます。,"2,000","吊りパレットは安全に吊る為の「吊り輪」を付けた事により、ユニックやクレーンでの荷降ろし作業が安全に出来ます。
もちろんフォークリフトでの運搬も可能ですので、資材等の｢倉庫からの積み出し→現場での使用→現場からの返却・保管」といった作業の流れがスムーズになります。
鉛直荷重を柱で受けますので、段積み時でもゲート開放(半開まで)が可能になりました。
積み替え等の作業が不要になり、作業効率が向上します。
※キャスター付きの場合は、最大積載荷重はキャスター自体の荷重に依拠します。
※SHP-1Rはゴムキャスター、SHP-1Uはウレタンキャスターです。
積載重量　20","[{""label"": ""00Kg　　吊り重量　800Kgカタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/hangingpallet_catalog.pdf""}]"
191581301,その他販売製品,パレット類,SCP-S,クサビ用パレットH917×1085×815mm・51kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592659/products/191581301.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581301.jpg,2000,溶融亜鉛メッキの処理のため優れた防錆力が有ります。,"2,000","溶融亜鉛メッキの処理のため優れた防錆力が有ります。
柱部分が折りたたみとなっており、保管時のスペースが有効に使えます。
パレットにフックが付いていますので、リフトだけでなくユニック等の作業を可能にしました。
48.6Φの単管が100本入ります。偏荷重での使用はせず、吊り上げ時は４点吊りとして下さい。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/catcher_singlepipe_palette_catalog.pdf""}]"
191581302,その他販売製品,パレット類,SCP-L,クサビ用パレットH917×1740×815mm・62kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592660/products/191581302.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581302.jpg,2000,溶融亜鉛メッキの処理のため優れた防錆力が有ります。,"2,000","溶融亜鉛メッキの処理のため優れた防錆力が有ります。
柱部分が折りたたみとなっており、保管時のスペースが有効に使えます。
パレットにフックが付いていますので、リフトだけでなくユニック等の作業を可能にしました。
48.6Φの単管が100本入ります。偏荷重での使用はせず、吊り上げ時は４点吊りとして下さい。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/catcher_singlepipe_palette_catalog.pdf""}]"
191581303,その他販売製品,パレット類,STP-S,単管パイプ用パレットH702×900×645mm・43kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592661/products/191581303.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581303.jpg,2000,溶融亜鉛メッキの処理のため優れた防錆力が有ります。,"2,000","溶融亜鉛メッキの処理のため優れた防錆力が有ります。
柱部分が折りたたみとなっており、保管時のスペースが有効に使えます。
パレットにフックが付いていますので、リフトだけでなくユニック等の作業を可能にしました。
48.6Φの単管が100本入ります。偏荷重での使用はせず、吊り上げ時は４点吊りとして下さい。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/catcher_singlepipe_palette_catalog.pdf""}]"
191581304,その他販売製品,パレット類,STP-L,単管パイプ用パレットH702×1930×645mm・57kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592662/products/191581304.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581304.jpg,2000,溶融亜鉛メッキの処理のため優れた防錆力が有ります。,"2,000","溶融亜鉛メッキの処理のため優れた防錆力が有ります。
柱部分が折りたたみとなっており、保管時のスペースが有効に使えます。
パレットにフックが付いていますので、リフトだけでなくユニック等の作業を可能にしました。
48.6Φの単管が100本入ります。偏荷重での使用はせず、吊り上げ時は４点吊りとして下さい。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/catcher_singlepipe_palette_catalog.pdf""}]"
191581305,その他販売製品,パレット類,PLCG-01,パレカーゴH1380×1350×125mm・105kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592663/products/191581305.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581305.jpg,2000,クレーンでの吊り上げ時の荷崩れによる事故を解消。,"2,000","クレーンでの吊り上げ時の荷崩れによる事故を解消。
折りたたみ式の為、運搬及び保管コストの低減。
製品管理が容易で部品の紛失を防止するための一体構造。
組立後も２段まで積み重ねて保管が可能。
許容吊り荷重12.74kN（1300kgf）　　自重105kg
適用範囲
パレット幅1100mmx1100mm以下
積荷高さ（パレ","[{""label"": ""ット高さ含む） 1000mm以下カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/palaiscargo_catalog.pdf""}]"
191581306,その他販売製品,マット類,BBB-01,BBボード(3×6)910×1820×10mm・16kg・ブラック(2) {1セット(2枚)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592665/products/191581306.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581306.jpg,25300,再生材を使用した環境に優しい敷板です。,"25,300","再生材を使用した環境に優しい敷板です。
ポリエチレンにゴムを配合することによって板自体にグリップ力があります。
約16kgと軽量で、人の手によって簡単に移動・設置が可能です。
水に濡れても腐らず、長期の使用が可能です。
ご家庭の鋸などで切断ができますので、様々な用途に使用できます。
主な使用用途：芝生養生、駐車場の地面、トラックの荷台等。
耐荷重＝約４０トン　　　　材質＝再生","[{""label"": ""材（再生ポリエチレン＋再生ゴム）カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/BBboard_catalog.pdf""}]"
191581307,その他販売製品,マット類,BBB-02,BBボード(3×6)910×1820×10mm・16kg・ブラック(10)  {1セット(10枚)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592666/products/191581307.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581307.jpg,126000,再生材を使用した環境に優しい敷板です。,"126,000","再生材を使用した環境に優しい敷板です。
ポリエチレンにゴムを配合することによって板自体にグリップ力があります。
約16kgと軽量で、人の手によって簡単に移動・設置が可能です。
水に濡れても腐らず、長期の使用が可能です。
ご家庭の鋸などで切断ができますので、様々な用途に使用できます。
主な使用用途：芝生養生、駐車場の地面、トラックの荷台等。
耐荷重＝約４０トン　　　　材質＝再生","[{""label"": ""材（再生ポリエチレン＋再生ゴム）カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/BBboard_catalog.pdf""}]"
191581308,その他販売製品,マット類,RPB-36,リピーボード(3×6)910×1820×13mm・23kg・ブラック・片面凸,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592667/products/191581308.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581308.jpg,23040,NETIS登録商品 ポリエチレン製で丈夫（20ｔトラックも走行可能）軽量で長寿命（4×8判で40Kg、30年の使用実績有…,"23,040","NETIS登録商品 ポリエチレン製で丈夫（20ｔトラックも走行可能）軽量で長寿命（4×8判で40Kg、30年の使用実績有り）
CO2削減、温暖化防止に貢献 耐荷重　80トン（180°折り曲げても割れません）リピーボード Sタイプは、従来の製品より厚みを2倍にし、強度を高めた付加価値性品です。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/libyboard_catalog.pdf""}]"
191581309,その他販売製品,マット類,RPB-48,リピーボード(4×8)1230×2560×13mm・40kg・ブラック・片面凸,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592668/products/191581309.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581309.jpg,25920,NETIS登録商品 ポリエチレン製で丈夫（20ｔトラックも走行可能）軽量で長寿命（4×8判で40Kg、30年の使用実績有…,"25,920","NETIS登録商品 ポリエチレン製で丈夫（20ｔトラックも走行可能）軽量で長寿命（4×8判で40Kg、30年の使用実績有り）
CO2削減、温暖化防止に貢献 耐荷重　80トン（180°折り曲げても割れません）リピーボード Sタイプは、従来の製品より厚みを2倍にし、強度を高めた付加価値性品です。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/libyboard_catalog.pdf""}]"
191581311,その他販売製品,マット類,PSK-36,プラボー君910×1820×13mm・20kg・ブラック・片面凸,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592669/products/191581311.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581311.jpg,28800,敷鉄板の代替に！樹脂を100％利用した次世代の敷板！頑丈かつ軽量で移動がラクラク！ 重機の使用を抑えられるため事故の発生…,"28,800","敷鉄板の代替に！樹脂を100％利用した次世代の敷板！頑丈かつ軽量で移動がラクラク！
重機の使用を抑えられるため事故の発生を防止でき、CO2発生量の削減にも貢献します。敷鉄板の代替に最適です。 頑丈でありながら軽量で運びやく、移動や設置、撤去が簡単。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/resinflooringboard_catalog.pdf""}]"
191581312,その他販売製品,マット類,PSK-48,プラボー君1200×2400×13mm・40kg・ブラック・片面凸,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592671/products/191581312.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581312.jpg,36000,敷鉄板の代替に！樹脂を100％利用した次世代の敷板！頑丈かつ軽量で移動がラクラク！ 重機の使用を抑えられるため事故の発生…,"36,000","敷鉄板の代替に！樹脂を100％利用した次世代の敷板！頑丈かつ軽量で移動がラクラク！
重機の使用を抑えられるため事故の発生を防止でき、CO2発生量の削減にも貢献します。敷鉄板の代替に最適です。 頑丈でありながら軽量で運びやく、移動や設置、撤去が簡単。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/resinflooringboard_catalog.pdf""}]"
191581313,その他販売製品,マット類,OSM-001,オーエスマット500×2000×20mm・4.5kg・オレンジ,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592671/products/191581313.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581313.jpg,7255,●リサイクル可能!! リサイクル可能な材料（ポリオレフィン系樹脂）を使用しています。,"7,255","●リサイクル可能!! リサイクル可能な材料（ポリオレフィン系樹脂）を使用しています。
●作業性の向上!! 軽量化を実現し、運搬、施工、敷設など、大幅に作業性が向上します。更に、メンテナンスしやすい材質形状となっています。
●安全性の向上!! 鉄筋と識別しやすい色（オレンジ、ブルー、グリーン）を選択できます。また、暗い工事現場でも安全通路が一目でわかります。3次元設計により、滑り防止形状になっています。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/libyboard_catalog.pdf""}]"
191581314,その他販売製品,マット類,OSM-002,オーエスマット500×2000×20mm・4.5kg・ブルー,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592672/products/191581314.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581314.jpg,7255,●リサイクル可能!! リサイクル可能な材料（ポリオレフィン系樹脂）を使用しています。,"7,255","●リサイクル可能!! リサイクル可能な材料（ポリオレフィン系樹脂）を使用しています。
●作業性の向上!! 軽量化を実現し、運搬、施工、敷設など、大幅に作業性が向上します。更に、メンテナンスしやすい材質形状となっています。
●安全性の向上!! 鉄筋と識別しやすい色（オレンジ、ブルー、グリーン）を選択できます。また、暗い工事現場でも安全通路が一目でわかります。3次元設計により、滑り防止形状になっています。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/libyboard_catalog.pdf""}]"
191581315,その他販売製品,マット類,OSM-003,オーエスマット500×2000×20mm・4.5kg・グリーン,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592674/products/191581315.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581315.jpg,7255,●リサイクル可能!! リサイクル可能な材料（ポリオレフィン系樹脂）を使用しています。,"7,255","●リサイクル可能!! リサイクル可能な材料（ポリオレフィン系樹脂）を使用しています。
●作業性の向上!! 軽量化を実現し、運搬、施工、敷設など、大幅に作業性が向上します。更に、メンテナンスしやすい材質形状となっています。
●安全性の向上!! 鉄筋と識別しやすい色（オレンジ、ブルー、グリーン）を選択できます。また、暗い工事現場でも安全通路が一目でわかります。3次元設計により、滑り防止形状になっています。","[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/libyboard_catalog.pdf""}]"
191581316,その他販売製品,マット類,OKM-001-2,OKマット/LBマット450×2000mm・6kg・シルバー　 {1セット(10枚)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592675/products/191581316.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581316.jpg,126720,網目寸法55?線径9Φ?5Φ ・ 素材：特殊バネ鋼 配筋作業コンクリート打設作業用簡易足場。,"126,720",網目寸法55?線径9Φ?5Φ　・　素材：特殊バネ鋼 配筋作業コンクリート打設作業用簡易足場。すべりにくい構造なので打設作業の安全をはかれます。バネ鋼を素材に有孔・網状・マット式のため軽く、持ち運びも簡単。壁や梁上に敷設しても、コンクリート突き棒やバイブレーターが自由に使えます。OKマットを使用することにより、スラブ鉄筋の結束線の切断を防止し、作業員の荷重を分散するので、鉄筋の乱れや曲がりを防止できます。,"[{""label"": ""カタログ"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/OKmat_catalog.pdf""}]"
191581317,その他販売製品,クランプキャップ類,SFC-001,クランプ用ソフトカバーイエロー　 {1セット(100個)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592676/products/191581317.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581317.jpg,6480,ソフトタッチで作業性が抜群なうえ、柔軟性・耐寒性にも優れています。,"6,480",ソフトタッチで作業性が抜群なうえ、柔軟性・耐寒性にも優れています。特殊樹脂を使っているため、燃やしても有害ガスの発生はほとんどありません。,[]
191581318,その他販売製品,クランプキャップ類,SFC-002,クランプ用ソフトカバーグリーン　 {1セット(100個)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592677/products/191581318.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581318.jpg,6480,ソフトタッチで作業性が抜群なうえ、柔軟性・耐寒性にも優れています。,"6,480",ソフトタッチで作業性が抜群なうえ、柔軟性・耐寒性にも優れています。特殊樹脂を使っているため、燃やしても有害ガスの発生はほとんどありません。,[]
191581319,その他販売製品,クランプキャップ類,HIS-001,ハイソフト蛍光オレンジ　 {1セット(100個)},https://res.cloudinary.com/jfnzoigm/image/upload/v1788592678/products/191581319.jpg,https://img21.shop-pro.jp/PA01522/292/product/191581319.jpg,14400,● 特殊樹脂を使っているため、燃やしても有害ガスの発生はほとんどありません。,"14,400","● 特殊樹脂を使っているため、燃やしても有害ガスの発生はほとんどありません。
● 耐寒性・耐候性にたいへん優れています。● 反射マーク付き。",[]
